% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.193	1	4	20	4	14	26	1239	0	0	1
0.194	1	3	20	5	1	28	935	0	0	0
0.194	1	5	20	5	7	28	1287	0	0	0
0.194	1	3	20	5	1	28	185	0	0	1
0.194	1	8	20	5	2	28	935	0	0	1
0.194	1	5	20	5	7	28	185	0	0	1
0.194	1	4	20	5	14	28	935	0	0	1
0.195	1	3	20	6	1	28	749	0	0	0
0.195	1	9	20	6	9	26	1239	0	0	0
0.195	1	3	20	6	1	28	749	0	0	1
0.195	1	8	20	6	2	28	549	0	0	1
0.195	1	9	20	6	9	28	935	0	0	1
0.196	1	1	20	7	8	28	373	0	0	0
0.196	1	7	20	7	10	28	1836	0	0	0
0.196	1	6	20	7	4	28	185	0	0	1
0.196	1	10	20	7	13	28	2052	0	0	1
0.197	1	1	20	8	8	28	2196	0	0	0
0.197	1	6	20	8	4	28	2052	0	0	1
0.197	1	1	20	8	8	28	185	0	0	1
0.198	1	1	20	9	8	28	373	0	0	0
0.198	1	9	20	9	9	26	1527	0	0	0
0.198	1	2	20	9	3	28	1836	0	0	1
0.198	1	9	20	9	9	28	373	0	0	1
0.199	1	1	20	10	8	22	1287	0	0	0
0.199	1	7	20	10	10	28	185	0	0	0
0.199	1	2	20	10	3	28	1479	0	0	1
0.199	1	6	20	10	4	28	185	0	0	1
0.199	1	1	20	10	8	28	549	0	0	1
0.2	1	1	21	1	8	26	1239	0	0	0
0.2	1	7	21	1	10	28	749	0	0	0
0.2	1	2	21	1	3	28	1095	0	0	1
0.2	1	1	21	1	8	28	935	0	0	1
0.2	1	7	21	1	10	28	185	0	0	1
0.201	1	5	21	2	7	28	185	0	0	0
0.201	1	7	21	2	10	28	2052	0	0	0
0.201	1	2	21	2	3	28	1287	0	0	1
0.201	1	6	21	2	4	28	935	0	0	1
0.202	1	5	21	3	7	28	2196	0	0	0
0.202	1	6	21	3	4	22	1287	0	0	1
0.202	1	5	21	3	7	28	185	0	0	1
0.203	1	5	21	4	7	28	1095	0	0	0
0.203	1	9	21	4	9	28	1095	0	0	0
0.203	1	6	21	4	4	28	185	0	0	1
0.203	1	5	21	4	7	28	935	0	0	1
0.203	1	9	21	4	9	28	1095	0	0	1
0.204	1	3	21	5	1	28	1836	0	0	0
0.204	1	9	21	5	9	28	185	0	0	0
0.204	1	7	21	5	10	28	185	0	0	0
0.204	1	8	21	5	2	28	549	0	0	1
0.204	1	6	21	5	4	26	1383	0	0	1
0.205	1	3	21	6	1	24	1479	0	0	0
0.205	1	9	21	6	9	26	149	0	0	0
0.205	1	8	21	6	2	28	373	0	0	1
0.205	1	4	21	6	14	24	1335	0	0	1
0.206	1	1	21	7	8	28	373	0	0	0
0.206	1	9	21	7	9	26	1527	0	0	0
0.206	1	8	21	7	2	28	1287	0	0	1
0.206	1	4	21	7	14	24	669	0	0	1
0.207	1	1	21	8	8	28	749	0	0	0
0.207	1	9	21	8	9	28	1479	0	0	0
0.207	1	10	21	8	13	28	749	0	0	1
0.207	1	4	21	8	14	28	1479	0	0	1
0.208	1	3	21	9	1	28	1095	0	0	0
0.208	1	9	21	9	9	28	1095	0	0	0
0.208	1	10	21	9	13	28	749	0	0	1
0.208	1	4	21	9	14	28	1479	0	0	1
0.209	1	3	21	10	1	26	1383	0	0	0
0.209	1	7	21	10	10	28	549	0	0	0
0.209	1	10	21	10	13	28	2196	0	0	1
0.21	1	1	22	1	8	28	373	0	0	0
0.21	1	7	22	1	10	28	1836	0	0	0
0.21	1	8	22	1	2	28	373	0	0	1
0.21	1	6	22	1	4	28	373	0	0	1
0.21	1	4	22	1	14	28	1479	0	0	1
0.211	1	7	22	2	10	28	2196	0	0	0
0.211	1	8	22	2	2	28	549	0	0	1
0.211	1	6	22	2	4	26	1239	0	0	1
0.211	1	10	22	2	13	28	185	0	0	1
0.212	1	7	22	3	10	28	2196	0	0	0
0.212	1	8	22	3	2	28	373	0	0	1
0.212	1	6	22	3	4	28	1095	0	0	1
0.212	1	10	22	3	13	28	749	0	0	1
0.213	1	1	22	4	8	26	1836	0	0	0
0.213	1	8	22	4	2	28	549	0	0	1
0.213	1	10	22	4	13	28	1692	0	0	1
0.214	1	5	22	5	7	28	2196	0	0	0
0.214	1	8	22	5	2	28	2052	0	0	1
0.214	1	4	22	5	14	28	185	0	0	1
0.215	1	3	22	6	1	28	2196	0	0	0
0.215	1	2	22	6	3	28	2052	0	0	1
0.215	1	10	22	6	13	28	185	0	0	1
0.216	1	3	22	7	1	28	185	0	0	0
0.216	1	5	22	7	7	28	2052	0	0	0
0.216	1	2	22	7	3	28	185	0	0	1
0.216	1	10	22	7	13	28	2052	0	0	1
