% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
9.74	1	6	975	1	15	22	1031	0	0	1
9.74	1	10	975	1	16	28	185	0	0	1
9.741	1	9	975	2	4	26	903	0	0	0
9.741	1	5	975	2	9	28	1095	0	0	0
9.741	1	8	975	2	3	26	301	0	0	1
9.741	1	6	975	2	15	26	1527	0	0	1
9.742	1	9	975	3	4	28	549	0	0	0
9.742	1	5	975	3	9	28	1692	0	0	0
9.742	1	8	975	3	3	28	185	0	0	1
9.742	1	6	975	3	15	26	1692	0	0	1
9.743	1	9	975	4	4	28	2196	0	0	0
9.743	1	8	975	4	3	26	903	0	0	1
9.743	1	10	975	4	16	28	1095	0	0	1
9.744	1	9	975	5	4	28	1836	0	0	0
9.744	1	5	975	5	9	28	373	0	0	0
9.744	1	6	975	5	15	28	373	0	0	1
9.744	1	10	975	5	16	24	1335	0	0	1
9.745	1	9	975	6	4	28	935	0	0	0
9.745	1	1	975	6	12	28	1287	0	0	0
9.745	1	8	975	6	3	26	1692	0	0	1
9.745	1	4	975	6	11	28	185	0	0	1
9.746	1	5	975	7	9	28	185	0	0	0
9.746	1	7	975	7	1	28	373	0	0	0
9.746	1	9	975	7	4	28	1479	0	0	0
9.746	1	1	975	7	12	28	185	0	0	0
9.746	1	8	975	7	3	28	2052	0	0	1
9.746	1	6	975	7	15	28	185	0	0	1
9.747	1	7	975	8	1	28	373	0	0	0
9.747	1	9	975	8	4	28	749	0	0	0
9.747	1	5	975	8	9	28	935	0	0	0
9.747	1	1	975	8	12	28	185	0	0	0
9.747	1	4	975	8	11	28	373	0	0	1
9.747	1	6	975	8	15	28	1836	0	0	1
9.748	1	7	975	9	1	28	749	0	0	0
9.748	1	5	975	9	9	28	935	0	0	0
9.748	1	1	975	9	12	28	549	0	0	0
9.748	1	5	975	9	9	28	185	0	0	1
9.748	1	4	975	9	11	28	373	0	0	1
9.748	1	6	975	9	15	28	1692	0	0	1
9.749	1	9	975	10	4	28	373	0	0	0
9.749	1	1	975	10	12	26	1527	0	0	0
9.749	1	2	975	10	2	28	185	0	0	1
9.749	1	4	975	10	11	28	2052	0	0	1
9.75	1	7	976	1	1	28	373	0	0	0
9.75	1	9	976	1	4	28	373	0	0	0
9.75	1	1	976	1	12	26	1239	0	0	0
9.75	1	2	976	1	2	28	185	0	0	1
9.75	1	4	976	1	11	28	2052	0	0	1
9.751	1	7	976	2	1	28	185	0	0	0
9.751	1	9	976	2	4	28	373	0	0	0
9.751	1	1	976	2	12	26	1383	0	0	0
9.751	1	2	976	2	2	28	373	0	0	1
9.751	1	4	976	2	11	28	1287	0	0	1
9.751	1	1	976	2	12	26	453	0	0	1
9.752	1	7	976	3	1	20	1191	0	0	0
9.752	1	7	976	3	1	28	1479	0	0	1
9.752	1	2	976	3	2	28	549	0	0	1
9.752	1	10	976	3	16	28	185	0	0	1
9.753	1	7	976	4	1	24	1191	0	0	0
9.753	1	5	976	4	9	28	549	0	0	0
9.753	1	2	976	4	2	28	1095	0	0	1
9.753	1	10	976	4	16	28	1095	0	0	1
9.754	1	7	976	5	1	28	373	0	0	0
9.754	1	5	976	5	9	28	1692	0	0	0
9.754	1	3	976	5	10	28	185	0	0	0
9.754	1	2	976	5	2	26	1836	0	0	1
9.755	1	7	976	6	1	28	2196	0	0	0
9.755	1	10	976	6	16	28	2196	0	0	1
9.756	1	3	976	7	10	28	2052	0	0	0
9.756	1	1	976	7	12	28	185	0	0	0
9.756	1	2	976	7	2	28	185	0	0	1
9.756	1	8	976	7	3	28	1287	0	0	1
9.756	1	10	976	7	16	28	749	0	0	1
9.757	1	7	976	8	1	28	749	0	0	0
9.757	1	1	976	8	12	28	1479	0	0	0
9.757	1	8	976	8	3	28	185	0	0	1
9.757	1	10	976	8	16	26	1692	0	0	1
9.758	1	7	976	9	1	28	373	0	0	0
9.758	1	3	976	9	10	28	373	0	0	0
9.758	1	1	976	9	12	28	1479	0	0	0
9.758	1	2	976	9	2	28	373	0	0	1
9.758	1	4	976	9	11	28	185	0	0	1
9.758	1	10	976	9	16	28	1692	0	0	1
9.759	1	7	976	10	1	28	2052	0	0	0
9.759	1	3	976	10	10	28	185	0	0	0
9.759	1	7	976	10	1	28	185	0	0	1
9.759	1	2	976	10	2	26	1239	0	0	1
9.759	1	8	976	10	3	28	549	0	0	1
9.76	1	7	977	1	1	28	2052	0	0	0
9.76	1	3	977	1	10	28	185	0	0	0
9.76	1	2	977	1	2	28	1836	0	0	1
9.76	1	8	977	1	3	28	373	0	0	1
9.761	1	3	977	2	10	28	185	0	0	0
9.761	1	5	977	2	9	24	1479	0	0	0
9.761	1	2	977	2	2	28	185	0	0	1
9.761	1	8	977	2	3	28	1287	0	0	1
9.761	1	3	977	2	10	26	621	0	0	1
9.762	1	5	977	3	9	28	549	0	0	0
9.762	1	3	977	3	10	22	1031	0	0	0
9.762	1	2	977	3	2	28	1095	0	0	1
9.762	1	8	977	3	3	28	373	0	0	1
9.762	1	3	977	3	10	26	621	0	0	1
9.763	1	5	977	4	9	28	373	0	0	0
9.763	1	3	977	4	10	28	1836	0	0	0
9.763	1	8	977	4	3	28	1692	0	0	1
9.763	1	4	977	4	11	28	549	0	0	1
9.764	1	5	977	5	9	26	1383	0	0	0
9.764	1	3	977	5	10	28	549	0	0	0
9.764	1	8	977	5	3	28	185	0	0	1
9.764	1	2	977	5	2	22	1031	0	0	1
9.764	1	6	977	5	15	28	373	0	0	1
9.765	1	7	977	6	1	28	373	0	0	0
9.765	1	5	977	6	9	28	549	0	0	0
9.765	1	3	977	6	10	28	1287	0	0	0
9.765	1	2	977	6	2	22	1031	0	0	1
9.765	1	5	977	6	9	28	185	0	0	1
9.765	1	4	977	6	11	28	373	0	0	1
9.766	1	3	977	7	10	28	185	0	0	0
9.766	1	9	977	7	4	24	1479	0	0	0
9.766	1	9	977	7	4	28	185	0	0	1
9.766	1	4	977	7	11	24	1479	0	0	1
9.767	1	5	977	8	9	28	935	0	0	0
9.767	1	3	977	8	10	24	935	0	0	0
9.767	1	4	977	8	11	28	2052	0	0	1
9.767	1	6	977	8	15	28	185	0	0	1
9.768	1	9	977	9	4	28	1692	0	0	0
9.768	1	1	977	9	12	28	549	0	0	0
9.768	1	6	977	9	15	22	1383	0	0	1
9.769	1	9	977	10	4	28	1836	0	0	0
9.769	1	1	977	10	12	28	373	0	0	0
9.769	1	6	977	10	15	28	2196	0	0	1
9.77	1	9	978	1	4	26	1692	0	0	0
9.77	1	1	978	1	12	28	185	0	0	0
9.77	1	6	978	1	15	28	2196	0	0	1
9.771	1	9	978	2	4	26	301	0	0	0
9.771	1	5	978	2	9	26	1383	0	0	0
9.771	1	1	978	2	12	28	185	0	0	0
9.771	1	8	978	2	3	28	1836	0	0	1
